Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
KIA RIO BERLINE,21000 DT,Kia,Rio Berline,49450,1.2010,Essence,Manuelle,,,,,,,Zaghouan,Beige,Beige,,,5,,"Airbags frontaux, Direction assistée, Vitres électriques",10.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130910141326
FORD FIESTA,16000 DT,Ford,Fiesta,84800,8.2006,Essence,Manuelle,,,,,,,Tunis,Gris,Noir,,,4,,,09.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130909231040
VOLKSWAGEN GOLF,32000 DT,Volkswagen,Golf,95000,1.2009,Essence,Manuelle,,,,,,,Mahdia,Gris,Noir,,,4,,,09.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130909133715
CITROEN C5,35000 DT,Citroen,C5,80180,1.2010,Diesel,Manuelle,,,,,,,Tunis,Bleu,Beige,,,4,,GPS,09.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130909013816
,,,,,,,,,,,,,,Autres informations,Couleur,Gouvernorat,,,,,,,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130908234654
HYUNDAI TUCSON,65000 DT,Hyundai,Tucson,100000,1.2011,Diesel,Automatique,,,,,,,Sousse,Noir,Gris,,,5,,,08.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130908205638
VOLKSWAGEN PASSAT,70000 DT,Volkswagen,Passat,8000,3.2012,Diesel,Manuelle,,,,,,,Kebili,Gris,Noir,,,5,,,08.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130908124008
AUDI A6,50000 DT,Audi,A6,170000,5.2010,Diesel,Manuelle,,,,,,,Manouba,Noir,Noir,,,4,,"ABS, ESP, GPS, Navigation, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Vitres électriques",07.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130907051355
CITROEN C4,23000 DT,Citroen,C4,93000,9.2009,Essence,Manuelle,,,,,,,Ariana,Gris,Gris,,,5,,"Direction assistée, Vitres électriques",06.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130906224832
FORD FOCUS,31000 DT,Ford,Focus,48000,6.2011,Essence,Automatique,,,,,,,Tunis,Gris,,,,5,,,06.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130906110340
KIA PICANTO,22000 DT,Kia,Picanto,22000,1.2012,Essence,Manuelle,,,,,,,Tunis,Gris,Gris,,,5,,Ordinateur de bord,06.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130906080627
RENAULT MEGANE,22000 DT,Renault,Megane,204007,11.2005,Diesel,Manuelle,,,,,,,Nabeul,Noir,,,,5,,"Climatisation, Climatisation automatique",05.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130905001638
RENAULT MEGANE,22000 DT,Renault,Megane,204007,11.2005,Diesel,Manuelle,,,,,,,Nabeul,Noir,,,,5,,"Climatisation, Climatisation automatique",04.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130904234458
RENAULT MEGANE,22000 DT,Renault,Megane,204007,11.2005,Diesel,Manuelle,,,,,,,Nabeul,Noir,,,,5,,"Climatisation, Climatisation automatique",04.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130904232156
RENAULT MEGANE,22000 DT,Renault,Megane,204007,11.2005,Diesel,Manuelle,,,,,,,Nabeul,Noir,,,,5,,"Climatisation, Climatisation automatique",04.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130904231254
PEUGEOT 308,30000 DT,Peugeot,308,24500,9.1999,Essence,Manuelle,,,,,,,Ariana,Noir,Noir,,,5,,,03.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130903132909
HYUNDAI TUCSON,30000 DT,Hyundai,Tucson,150000,3.2007,Essence,Manuelle,,,,,,,Tunis,Gris,Gris,,,4,,"ABS, Climatisation, Climatisation automatique, Direction assistée, Fermeture centralisée, Vitres électriques",02.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130902202610
VOLKSWAGEN PASSAT,43000 DT,Volkswagen,Passat,95000,6.2011,Essence,Automatique,,,,,,,Beja,Noir,Beige,,,5,,,02.09.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130902195325
PEUGEOT 206,10000000 DT,Peugeot,206,200000,1.2000,Essence,Manuelle,,,,,,,Manouba,Noir,Noir,,,2,,,31.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130831235942
RENAULT MEGANE,0026 DT,Renault,Megane,,4.2009,Diesel,Manuelle,,,,,,,Tunis,Gris,Gris,,,5,,Ordinateur de bord,30.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130830170318
VOLKSWAGEN POLO,9200 DT,Volkswagen,Polo,248000,11.1997,Essence,Manuelle,,,,,,,Nabeul,Blanc,Gris,,,4,,,30.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130830002300
KIA SPORTAGE,68000 DT,Kia,Sportage,11000,1.2012,Diesel,Automatique,,,,,,,Tunis,Gris,Noir,,,4,,,29.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130829174529
KIA SPORTAGE,68000 DT,Kia,Sportage,11000,1.2012,Diesel,Automatique,,,,,,,Tunis,Gris,Noir,,,4,,,29.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130829174528
CITROEN C4,23500 DT,Citroen,C4,120000,5.2009,Essence,Manuelle,,,,,,,Nabeul,Gris,Noir,,,5,,"ABS, Bluetooth, Direction assistée, Vitres électriques",28.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130828182405
RENAULT MEGANE,26500 DT,Renault,Megane,150000,6.2009,Diesel,Manuelle,,,,,,,Jendouba,Noir,Noir,,,5,,"ABS, Climatisation, Direction assistée, Fermeture centralisée, Régulateur de vitesse, Vitres électriques",28.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130828123353
CITROEN BERLINGO VAN,32000 DT,Citroen,Berlingo Van,,6.2010,Essence,Manuelle,,,,,,,Nabeul,Gris,Noir,,,5,,ABS,26.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130826113549
RENAULT CLIO,12900 DT,Renault,Clio,230,6.2001,Essence,Manuelle,,,,,,,Medenine,Bleu,Gris,,,4,,ABS,26.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130826110611
PEUGEOT PARTNER,21300 DT,Peugeot,Partner,125830,10.2008,Diesel,Manuelle,,,,,,,Sousse,Blanc,Bleu,,,3,,"ABS, Direction assistée, Ordinateur de bord, Vitres électriques",25.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130825221816
SUZUKI SAMURAI,0010 DT,Suzuki,Samurai,80000,1.1984,Essence,Manuelle,,,,,,,Medenine,Blanc,Noir,,,2,,,25.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130825112738
FORD FOCUS,14500 DT,Ford,Focus,220000,9.2004,Essence,Manuelle,,,,,,,Tunis,Beige,Gris,,,4,,,25.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130825105055
RENAULT MEGANE,18500 DT,Renault,Megane,93000,12.2003,Essence,Manuelle,,,,,,,Tunis,Vert,Gris,,,4,,"ABS, Direction assistée, Ordinateur de bord",24.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130824160125
RENAULT MEGANE,18500 DT,Renault,Megane,93000,12.2003,Essence,Manuelle,,,,,,,Tunis,Vert,Gris,,,4,,"ABS, Direction assistée, Ordinateur de bord",24.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130824155703
PEUGEOT 407,31000 DT,Peugeot,407,106000,10.2009,Diesel,Manuelle,,,,,,,Ariana,Blanc,Noir,,,5,,"ABS, Bluetooth, ESP, GPS, Vitres électriques",24.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130824121737
FORD FOCUS,14500 DT,Ford,Focus,220,6.2004,Essence,Manuelle,,,,,,,Tunis,Beige,Gris,,,5,,,22.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130822203946
PEUGEOT 407,19000 DT,Peugeot,407,170000,1.2007,Diesel,Manuelle,6,,,,,,Tunis,Noir,Noir,,,4,,"ABS, Airbags frontaux, Airbags latéraux, Climatisation, Climatisation automatique, Direction assistée, ESP, Jantes en alliage, Vitres électriques",22.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130822152352
ISUZU ISUZU,37000 DT,Isuzu,Isuzu,110000,7.2007,Diesel,Manuelle,,,,,,,Ben Arous,Blanc,Gris,,,2,,,21.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130821130905
PEUGEOT 206,13900 DT,Peugeot,206,140000,1.2005,Diesel,Manuelle,,,,,,,Ariana,Blanc,,,,2,,,20.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130820003653
BMW X5,25000 DT,Bmw,X5,54000,6.2009,Essence,Automatique,,,,,,,Tunis,Noir,Noir,,,,,,18.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130818214752
CITROEN C4,22500 DT,Citroen,C4,135000,12.2007,Diesel,Manuelle,,,,,,,Tunis,Blanc,Noir,,,4,,,15.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130815042150
RENAULT R25,5500 DT,Renault,R25,300000,6.1986,Diesel,Manuelle,,,,,,,Nabeul,Violet,Beige,,,4,,,13.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130813171341
FIAT PANDA,14500 DT,Fiat,Panda,75540,2.2005,Essence,Automatique,,,,,,,Ariana,Argent,Noir,,,4,,,12.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130812214554
RENAULT CLIO,16800 DT,Renault,Clio,87000,6.2009,Essence,Manuelle,,,,,,,Tunis,Vert,Gris,,,4,,ABS,06.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130806170227
CITROEN JUMPY,17000 DT,Citroen,Jumpy,200000,8.2004,Diesel,Manuelle,,,,,,,Sousse,Bleu,Noir,,,4,,,05.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130805191325
MERCEDES CLASSE E,118000 DT,Mercedes,Classe E,95000,6.2010,Diesel,Automatique,,,,,,,Tunis,Noir,,,,5,,,05.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130805114555
FORD FUSION,22000 DT,Ford,Fusion,74000,8.2009,Essence,Manuelle,,,,,,,Tunis,Noir,Beige,,,5,,,02.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130802191650
PEUGEOT 206,15000 DT,Peugeot,206,95000,9.2007,Essence,Manuelle,,,,,,,Gabes,Gris,Noir,,,4,,"ABS, Direction assistée",02.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130802155817
PEUGEOT 207 CC,27000 DT,Peugeot,207 Cc,98000,3.2008,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,2,,,02.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130802062043
PEUGEOT 207 CC,27000 DT,Peugeot,207 Cc,98000,3.2008,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,2,,,02.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130802061926
VOLKSWAGEN GOLF,35900 DT,Volkswagen,Golf,,6.2009,Essence,Manuelle,,,,,,,Sousse,Gris,Noir,,,5,,"ABS, Airbags frontaux, Direction assistée, ESP, Fermeture centralisée",01.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130801184253
PEUGEOT 207,20000 DT,Peugeot,207,64000,2.2008,Essence,Manuelle,,,,,,,Sfax,Vert,Gris,,,5,,,01.08.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130801181930
KIA PICANTO,27000 DT,Kia,Picanto,,7.2013,Essence,Automatique,,,,,,,Ariana,Noir,Noir,,,4,,,31.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130731164809
PORSHE CAYENNE,90000 DT,Porshe,Cayenne,125000,1.2006,Essence,Automatique,,,,,,,Tunis,Noir,Beige,,,5,,"GPS, Toit ouvrant",31.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130731112307
RENAULT CLIO,157000 DT,Renault,Clio,156000,7.2002,Essence,Manuelle,,,,,,,Tunis,Bleu,Noir,,,4,,,30.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130730110304
AUDI Q7,73600000 DT,Audi,Q7,85000,12.2012,Diesel,Automatique,,,,,,,Tunis,Blanc,Noir,,,,,,30.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130730104248
AUDI Q7,73600000 DT,Audi,Q7,85000,12.2012,Diesel,Automatique,,,,,,,Tunis,Blanc,Noir,,,4,,,30.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130730101430
AUDI Q7,73600000 DT,Audi,Q7,85000,12.2012,Diesel,Automatique,,,,,,,Tunis,Blanc,Noir,,,,,,30.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130730100356
RENAULT CLIO,13349 DT,Renault,Clio,156000,7.2002,Essence,Manuelle,,,,,,,Tunis,Bleu,Noir,,,4,,"ABS, Direction assistée",29.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130729114349
FORD FOCUS,20000 DT,Ford,Focus,141000,12.2007,Essence,Manuelle,,,,,,,Ben Arous,Gris,Gris,,,4,,,28.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130728055835
MERCEDES CLASSE C,85000 DT,Mercedes,Classe C,110000,9.2011,Diesel,Manuelle,,,,,,,Medenine,Blanc,Noir,,,4,,,27.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130727154351
VOLKSWAGEN TRANSPORTER,20000 DT,Volkswagen,Transporter,450000,4.2000,Diesel,Manuelle,,,Traction,,,,Sfax,Blanc,Gris,,,4,,Direction assistée,27.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130727150557
VOLKSWAGEN GOLF,16200 DT,Volkswagen,Golf,162200,1.2000,Essence,Manuelle,,,,,,,Nabeul,Or,Or,,,4,,,26.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130726060654
KIA RIO BERLINE,17500 DT,Kia,Rio Berline,65000,1.2011,Essence,,,,,,,,Ben Arous,Gris,Noir,,,4,,"ABS, Direction assistée, Vitres électriques",25.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130725182852
PEUGEOT 406,13000 DT,Peugeot,406,330000,6.1998,Essence,Manuelle,,,,,,,Monastir,Noir,Gris,,,4,,Vitres électriques,24.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130724164622
BMW M3,10000 DT,Bmw,M3,58000,1.1998,Diesel,Manuelle,,,,,,,Ariana,Bleu,Beige,,,3,,,23.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130723032926
ISUZU ISUZU,19000 DT,Isuzu,Isuzu,50000,12.1996,Diesel,Manuelle,,,,,,,Ben Arous,Blanc,Blanc,,,4,,,19.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130719095457
ISUZU ISUZU,19000 DT,Isuzu,Isuzu,500000,12.1996,Diesel,Manuelle,,,,,,,Ben Arous,Blanc,Blanc,,,4,,,19.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130719094542
MERCEDES CLASSE E,28000 DT,Mercedes,Classe E,307000,12.1999,,Automatique,,,,,,,Tunis,Noir,Noir,,,5,,"Ordinateur de bord, Toit ouvrant",19.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130719083850
MERCEDES CLASSE C,610000 DT,Mercedes,Classe C,70000,4.2009,Essence,Manuelle,,,,,,,Sousse,Blanc,Noir,,,5,,,18.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130718133620
FIAT PUNTO,15000 DT,Fiat,Punto,99000,5.2008,Essence,Manuelle,,,,,,,Ben Arous,Blanc,Bleu,,,5,,,17.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130717195811
AUDI Q7,83500 DT,Audi,Q7,85000,12.2012,Diesel,Automatique,,,,,,,Tunis,Blanc,Noir,,,5,,,17.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130717030633
MERCEDES CLASSE E,140000 DT,Mercedes,Classe E,19000,6.2012,Essence,Automatique,,,,,,,Tunis,Noir,Gris,,,4,,,16.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130716021239
DACIA LOGAN,19000 DT,Dacia,Logan,90000,5.2011,Diesel,Manuelle,,,,,,,Sfax,Blanc,Gris,,,5,,,15.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130715093433
ISUZU D MAX,41500 DT,Isuzu,D Max,135000,12.2007,Diesel,Automatique,,,,,,,Tunis,Noir,Violet,,,5,,ABS,12.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130712181602
PEUGEOT 407,21000 DT,Peugeot,407,152000,12.2005,Diesel,Manuelle,,,,,,,Sousse,Marron,Gris,,,5,,"ABS, ESP, Ordinateur de bord, Vitres électriques",11.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130711150919
CITROEN C3,15800 DT,Citroen,C3,142000,7.2009,Essence,Manuelle,,,,,,,Sousse,Noir,Bordeaux,,,5,,"Airbags frontaux, Climatisation, Direction assistée",09.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130709122442
MAZDA B 2500,25000 DT,Mazda,B 2500,183000,9.2004,Diesel,Manuelle,,,,,,,Ariana,Noir,Gris,,,4,,ABS,07.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130707160221
CITROEN C4,25500 DT,Citroen,C4,70000,1.2010,Essence,Manuelle,,,,,,,Ariana,Noir,Noir,,,4,,,07.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130707001013
RENAULT CLIO,19500 DT,Renault,Clio,89000,6.2006,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,5,,Toit ouvrant,05.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130705172008
PEUGEOT 206,17200 DT,Peugeot,206,37000,10.2008,Essence,Manuelle,,,,,,,Ben Arous,Gris,Gris,,,4,,,05.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130705151748
RENAULT MEGANE,31000 DT,Renault,Megane,117000,1.2010,Diesel,Manuelle,,,,,,,Sfax,Blanc,Noir,,,5,,,04.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130704233310
KIA CERATO,0032 DT,Kia,Cerato,60000,4.2010,Essence,Manuelle,,,,,,,Tunis,Marron,Beige,,,4,,,03.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130703150148
PEUGEOT PARTNER,9900 DT,Peugeot,Partner,,10.2005,Diesel,Manuelle,,,,,,,Sousse,Blanc,Noir,,,3,,,01.07.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130701170830
VOLKSWAGEN GOLF,15300 DT,Volkswagen,Golf,269000,11.1998,Diesel,Manuelle,,,,,,,Sousse,Bleu,,,,5,,,30.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130630234941
VOLKSWAGEN POLO,13000 DT,Volkswagen,Polo,158000,10.2002,Essence,Manuelle,,,,,,,Tunis,Gris,Noir,,,5,,,30.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130630122014
PEUGEOT 206,12000 DT,Peugeot,206,178,6.2003,Essence,Manuelle,,,,,,,Tunis,Bleu,Bleu,,,4,,,30.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130630105243
VOLKSWAGEN PASSAT,33000 DT,Volkswagen,Passat,149000,6.2009,Diesel,Manuelle,,,,,,,Tunis,,Gris,,,4,,,28.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130628132828
BMW SÉRIE 1,25000 DT,Bmw,Série 1,105000,2.2009,Diesel,Manuelle,,,,,,,Ben Arous,Blanc,Gris,,,5,,"Climatisation, Climatisation automatique",27.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130627151949
CITROEN XSARA,6500 DT,Citroen,Xsara,229000,10.2001,Diesel,Manuelle,,,,,,,Tunis,Blanc,Noir,,,5,,,25.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130625221017
RENAULT R5,0005 DT,Renault,R5,,11.1985,Essence,Manuelle,,,,,,,Tunis,Noir,Gris,,,4,,,25.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130625220449
,,,,,,,,,,,,,,Autres informations,Couleur,Gouvernorat,,,,,,,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130624121840
RENAULT CLIO,13000 DT,Renault,Clio,166000,9.2002,Essence,Manuelle,,,,,,,Tunis,Noir,Gris,,,5,,,23.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130623161310
MERCEDES 200,62000 DT,Mercedes,200,132000,3.2009,Essence,Manuelle,,,,,,,Sousse,Bleu,Gris,,,5,,,21.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130621104752
MERCEDES 190,0009 DT,Mercedes,190,,1.1989,,Manuelle,,,,,,,Mahdia,Blanc,Gris,,,4,,,19.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130619152707
VOLKSWAGEN PASSAT,27500 DT,Volkswagen,Passat,215000,1.2006,Essence,Manuelle,,,,,,,Tunis,Noir,Beige,,,4,,,19.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130619122925
MITSUBISHI L200,28000 DT,Mitsubishi,L200,70000,11.2010,Diesel,Manuelle,,,,,,,Tunis,Vert,Gris,,,4,,,19.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130619043421
VOLVO S60,45000 DT,Volvo,S60,44000,8.2010,Essence,Automatique,,,,,,,Tunis,Gris,Beige,,,4,,,18.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130618215702
FORD FIESTA,16500 DT,Ford,Fiesta,175000,7.2007,Essence,Manuelle,,,,,,,Nabeul,Argent,Beige,,,5,,,18.06.2013,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=130618082642
